A,B,C_star
20,24,245.0
20,3,15.0
18,98,78.0
2,98,
20,98,123.0
20,24,4.0
20,98,78.0
18,14,245.0
2,3,123.0
20,24,245.0
18,24,78.0
18,24,123.0
13,24,245.0
2,14,4.0
18,98,245.0
20,24,15.0
20,98,15.0
2,24,78.0
2,3,245.0
18,24,15.0
13,3,123.0
18,3,78.0
13,24,245.0
20,14,78.0
18,14,4.0
13,98,78.0
18,24,4.0
20,14,15.0
18,14,245.0
18,24,123.0
20,24,123.0
2,3,245.0
13,14,4.0
18,98,245.0
20,3,123.0
20,98,
20,24,78.0
18,24,15.0
2,24,123.0
20,98,78.0
20,98,123.0
20,24,78.0
13,14,15.0
18,24,78.0
2,14,123.0
18,3,4.0
2,98,123.0
13,3,123.0
13,14,15.0
18,98,78.0
13,98,123.0
13,98,123.0
13,14,245.0
13,98,123.0
13,3,15.0
20,98,78.0
18,98,15.0
18,3,15.0
18,3,245.0
13,98,78.0
20,98,78.0
18,24,245.0
13,3,15.0
18,24,4.0
18,98,15.0
20,3,78.0
20,24,245.0
20,14,15.0
18,98,245.0
13,14,78.0
2,24,15.0
20,98,15.0
18,24,4.0
20,98,
13,24,15.0
13,3,15.0
18,3,245.0
20,98,123.0
20,3,123.0
18,3,78.0
18,24,245.0
20,3,
2,3,123.0
20,98,78.0
18,14,245.0
18,14,4.0
20,3,78.0
18,14,245.0
2,14,123.0
18,24,
2,14,123.0
2,24,15.0
20,24,15.0
18,3,15.0
2,98,15.0
2,24,78.0
18,3,78.0
13,24,
20,3,15.0
18,3,4.0
2,98,245.0
20,24,123.0
2,3,4.0
20,24,245.0
18,14,4.0
2,98,4.0
18,3,4.0
20,98,4.0
2,24,245.0
18,3,
13,14,
13,98,78.0
18,24,245.0
18,24,123.0
18,3,245.0
2,24,15.0
20,14,15.0
2,24,4.0
13,14,123.0
2,98,245.0
20,98,15.0
2,98,245.0
2,98,245.0
13,24,4.0
18,3,15.0
20,24,4.0
20,24,4.0
18,24,15.0
18,98,78.0
18,98,245.0
20,98,245.0
20,24,15.0
18,24,123.0
20,98,78.0
20,24,123.0
13,24,4.0
18,24,78.0
18,98,245.0
18,24,78.0
20,98,
20,3,15.0
2,24,123.0
20,14,4.0
20,24,15.0
20,24,15.0
20,24,
2,3,123.0
13,3,123.0
20,3,245.0
13,3,4.0
18,98,78.0
13,98,
20,24,78.0
2,3,15.0
20,14,123.0
2,24,15.0
2,3,245.0
18,3,245.0
20,98,78.0
20,3,123.0
13,24,245.0
18,3,245.0
18,98,15.0
20,3,78.0
2,14,123.0
13,3,123.0
13,24,
18,3,78.0
18,3,4.0
2,98,245.0
18,14,78.0
18,98,245.0
13,24,
20,14,123.0
18,98,78.0
18,3,15.0
20,3,4.0
20,3,123.0
20,14,78.0
20,98,78.0
13,3,4.0
18,3,78.0
20,98,15.0
2,3,4.0
20,14,15.0
2,24,123.0
20,14,123.0
13,98,4.0
13,24,78.0
20,3,78.0
18,24,
20,14,4.0
18,24,4.0
13,3,78.0
13,14,245.0
20,3,78.0
20,24,123.0
2,3,245.0
18,14,15.0
20,98,123.0
13,98,
20,3,123.0
20,3,
20,98,15.0
18,24,78.0
2,24,123.0
13,14,4.0
2,24,78.0
18,14,78.0
20,98,15.0
2,98,78.0
20,24,15.0
20,24,4.0
18,24,245.0
2,3,
2,14,78.0
18,24,15.0
2,14,78.0
18,98,78.0
20,98,15.0
2,24,
18,24,15.0
2,3,123.0
2,3,245.0
13,98,78.0
18,98,245.0
18,24,
13,24,15.0
20,3,245.0
2,98,15.0
18,14,4.0
13,24,15.0
20,3,78.0
20,3,78.0
18,3,4.0
2,3,78.0
2,24,15.0
20,24,123.0
13,3,123.0
20,98,78.0
13,14,123.0
20,24,78.0
20,3,245.0
20,3,78.0
20,3,78.0
13,24,123.0
2,3,245.0
2,14,15.0
20,24,123.0
2,3,245.0
18,3,78.0
13,24,4.0
2,14,15.0
13,3,78.0
13,3,15.0
18,24,78.0
20,24,245.0
2,3,245.0
2,98,78.0
2,14,
20,24,78.0
18,98,245.0
13,3,15.0
18,24,78.0
20,98,15.0
18,24,78.0
20,98,123.0
18,24,78.0
2,3,245.0
20,14,245.0
18,3,78.0
13,14,78.0
18,24,
18,3,78.0
2,3,78.0
20,98,78.0
2,14,15.0
20,3,
20,98,123.0
20,3,123.0
2,14,15.0
18,98,123.0
20,24,4.0
18,24,4.0
2,14,4.0
18,24,245.0
20,24,15.0
13,24,123.0
13,14,15.0
2,24,123.0
13,3,123.0
20,3,78.0
18,3,15.0
18,14,4.0
18,98,245.0
2,3,15.0
18,3,15.0
2,14,245.0
20,24,15.0
18,3,123.0
2,98,
13,98,15.0
2,3,123.0
18,3,
18,14,245.0
20,14,15.0
13,3,15.0
20,98,245.0
13,98,123.0
18,14,
18,14,78.0
13,24,78.0
20,98,245.0
13,24,123.0
18,14,78.0
20,3,245.0
20,98,123.0
20,98,4.0
13,98,123.0
20,3,123.0
2,98,78.0
2,24,245.0
13,3,123.0
18,24,4.0
18,24,245.0
18,24,78.0
13,24,15.0
2,98,
18,24,123.0
18,98,4.0
18,98,245.0
18,98,245.0
20,24,4.0
18,24,15.0
13,98,78.0
18,14,78.0
20,24,78.0
18,14,15.0
18,3,
20,98,123.0
18,14,123.0
18,24,78.0
20,24,245.0
2,3,4.0
13,3,245.0
18,3,78.0
20,3,15.0
13,3,78.0
20,98,78.0
18,98,245.0
18,98,245.0
13,24,78.0
18,24,245.0
18,24,245.0
20,14,78.0
2,24,4.0
18,3,245.0
13,24,4.0
18,3,4.0
18,3,4.0
20,24,123.0
20,98,123.0
13,98,
13,14,123.0
13,14,15.0
2,14,4.0
18,98,
20,24,245.0
18,98,78.0
20,24,78.0
13,3,123.0
13,3,4.0
2,98,15.0
13,14,
2,98,78.0
18,3,245.0
20,3,15.0
18,98,78.0
13,3,123.0
18,24,15.0
20,24,4.0
2,24,4.0
20,14,
18,24,245.0
2,14,123.0
20,98,15.0
18,14,78.0
13,3,15.0
20,14,123.0
2,3,78.0
20,24,123.0
20,98,15.0
20,3,15.0
20,24,245.0
2,3,245.0
13,3,
20,98,78.0
2,3,15.0
20,3,15.0
2,24,123.0
20,98,78.0
20,3,78.0
2,24,4.0
18,98,15.0
20,24,123.0
2,3,78.0
20,3,78.0
13,3,15.0
18,14,78.0
18,24,15.0
20,3,
18,24,78.0
13,98,15.0
2,14,245.0
13,14,245.0
20,24,4.0
13,14,123.0
18,3,78.0
18,14,245.0
20,14,
13,24,78.0
2,3,4.0
20,3,123.0
2,24,4.0
18,24,123.0
18,3,4.0
20,14,123.0
20,14,4.0
20,3,4.0
2,24,245.0
13,24,78.0
13,3,4.0
2,14,123.0
20,24,15.0
18,3,245.0
2,3,15.0
20,98,15.0
18,3,123.0
18,3,4.0
18,3,78.0
13,24,123.0
2,24,15.0
2,3,4.0
18,3,15.0
18,24,4.0
18,24,15.0
20,3,4.0
18,3,245.0
13,3,
18,3,
13,14,15.0
13,24,4.0
18,24,78.0
2,24,245.0
18,24,4.0
20,24,15.0
20,98,78.0
2,98,245.0
2,98,245.0
18,14,78.0
2,24,4.0
2,98,78.0
18,24,4.0
18,98,78.0
2,3,245.0
18,3,245.0
18,3,245.0
13,98,78.0
13,14,15.0
20,3,123.0
18,98,78.0
18,3,78.0
18,24,78.0
18,24,78.0
13,3,123.0
2,14,78.0
18,3,245.0
18,3,
18,24,245.0
20,3,245.0
18,24,78.0
18,24,78.0
20,14,245.0
18,98,15.0
2,14,
13,24,15.0
2,98,15.0
2,24,15.0
13,14,123.0
18,24,78.0
13,3,4.0
13,14,78.0
13,24,78.0
20,98,123.0
13,3,78.0
20,24,78.0
18,14,4.0
20,98,15.0
18,24,15.0
18,14,4.0
13,98,15.0
20,24,15.0
2,14,78.0
20,3,15.0
13,24,123.0
13,3,123.0
2,24,78.0
18,98,78.0
2,3,245.0
2,24,123.0
13,98,123.0
20,3,123.0
20,98,78.0
18,24,245.0
20,14,78.0
13,3,78.0
20,3,123.0
18,24,
20,3,123.0
20,3,78.0
2,3,
18,98,123.0
2,3,
2,24,4.0
18,98,78.0
20,24,15.0
20,24,4.0
13,14,78.0
20,24,78.0
13,98,4.0
20,24,4.0
20,3,4.0
18,98,78.0
20,3,15.0
20,14,78.0
18,14,15.0
13,24,123.0
13,24,4.0
13,3,78.0
20,98,78.0
2,3,15.0
18,24,4.0
18,24,4.0
18,24,
18,24,4.0
18,14,78.0
20,3,15.0
18,24,78.0
20,3,123.0
20,3,15.0
18,24,
2,24,15.0
13,24,4.0
20,24,
20,24,15.0
2,24,78.0
2,98,245.0
18,24,15.0
20,24,245.0
20,14,15.0
13,98,78.0
18,3,15.0
13,3,15.0
18,98,78.0
18,3,15.0
18,24,15.0
18,24,245.0
13,98,78.0
2,3,15.0
20,14,245.0
20,14,4.0
20,3,15.0
20,98,245.0
18,24,78.0
2,24,78.0
18,3,245.0
2,3,4.0
20,24,15.0
18,24,245.0
2,24,15.0
20,3,
13,24,15.0
13,3,78.0
20,3,15.0
18,98,123.0
2,24,15.0
2,3,245.0
20,24,4.0
18,3,
20,3,78.0
20,24,245.0
13,24,15.0
2,3,78.0
2,14,
20,24,245.0
13,98,78.0
13,3,245.0
13,24,123.0
13,3,78.0
2,3,78.0
2,14,
2,14,78.0
18,3,245.0
2,98,123.0
13,24,245.0
13,3,123.0
20,14,78.0
18,98,245.0
13,3,245.0
18,98,4.0
2,3,123.0
13,98,123.0
18,24,15.0
2,3,
2,24,123.0
18,3,78.0
20,98,123.0
20,98,245.0
20,3,4.0
2,24,
18,24,78.0
13,3,15.0
20,24,78.0
18,24,4.0
18,14,123.0
2,24,
18,3,15.0
18,14,15.0
18,3,78.0
2,24,123.0
13,3,15.0
13,3,15.0
18,24,15.0
13,98,245.0
18,24,
20,98,123.0
2,3,245.0
20,98,123.0
18,24,78.0
18,14,245.0
20,98,4.0
18,98,78.0
13,3,4.0
20,98,15.0
2,3,245.0
18,3,123.0
20,24,78.0
20,3,123.0
18,24,4.0
2,98,123.0
18,24,15.0
18,14,78.0
2,3,245.0
13,24,123.0
18,3,245.0
20,98,78.0
20,3,78.0
20,3,4.0
20,14,4.0
13,14,123.0
13,24,245.0
2,98,245.0
20,3,123.0
18,14,245.0
13,24,78.0
18,24,15.0
13,3,123.0
2,3,78.0
18,3,245.0
20,3,78.0
2,14,78.0
18,98,78.0
2,24,245.0
20,98,123.0
2,98,15.0
13,98,4.0
20,3,4.0
20,98,4.0
2,24,4.0
18,14,245.0
20,14,78.0
20,3,78.0
20,98,4.0
20,24,78.0
2,98,15.0
20,24,4.0
13,3,123.0
20,14,
13,24,15.0
2,3,15.0
20,24,15.0
13,3,15.0
20,3,
18,14,15.0
18,3,78.0
13,14,78.0
18,98,245.0
18,14,
13,3,123.0
18,24,
18,24,78.0
18,3,123.0
20,24,15.0
13,3,78.0
20,14,123.0
2,3,15.0
20,3,78.0
2,98,4.0
20,98,123.0
18,24,123.0
18,24,78.0
13,24,
20,98,78.0
13,98,15.0
20,98,4.0
13,24,15.0
18,98,78.0
2,24,4.0
20,24,15.0
13,3,123.0
13,24,4.0
13,3,245.0
2,24,15.0
18,98,78.0
20,3,78.0
13,98,245.0
2,3,245.0
2,98,15.0
18,24,4.0
20,3,15.0
2,14,4.0
2,24,245.0
2,3,245.0
18,24,123.0
13,3,245.0
20,24,15.0
20,3,245.0
18,14,78.0
20,3,15.0
20,14,245.0
20,24,15.0
20,24,15.0
13,24,4.0
20,98,123.0
18,3,78.0
20,24,245.0
13,3,15.0
18,24,78.0
20,98,123.0
13,3,123.0
20,3,4.0
20,98,123.0
20,24,78.0
20,98,15.0
20,3,123.0
18,3,245.0
2,24,4.0
18,14,4.0
18,14,4.0
20,24,15.0
18,14,
18,98,4.0
18,98,123.0
18,24,78.0
13,24,123.0
18,3,15.0
13,3,78.0
18,14,4.0
20,24,15.0
2,14,123.0
13,3,123.0
18,24,245.0
13,98,15.0
2,24,
20,3,
20,98,78.0
18,24,15.0
20,24,245.0
18,24,15.0
13,14,123.0
20,98,123.0
2,98,78.0
18,3,245.0
20,24,15.0
18,3,4.0
2,24,245.0
2,14,
18,14,4.0
13,24,245.0
2,24,78.0
2,14,78.0
20,3,78.0
13,14,123.0
18,24,4.0
18,24,245.0
20,3,78.0
13,24,4.0
13,98,4.0
20,3,123.0
18,3,15.0
18,14,4.0
2,24,245.0
13,3,4.0
2,24,245.0
2,14,4.0
18,24,15.0
20,98,78.0
18,24,123.0
20,24,4.0
13,98,123.0
18,3,123.0
18,3,15.0
13,24,15.0
2,24,4.0
20,3,245.0
18,14,4.0
13,98,245.0
18,24,15.0
18,3,15.0
18,14,4.0
18,3,245.0
13,98,123.0
18,98,78.0
2,24,245.0
20,14,15.0
18,24,15.0
20,24,245.0
13,3,78.0
18,3,245.0
2,24,78.0
20,98,78.0
20,98,
20,98,78.0
13,24,245.0
20,24,4.0
18,98,123.0
20,24,4.0
20,3,78.0
13,3,245.0
18,14,4.0
20,24,245.0
2,3,15.0
13,24,15.0
18,24,78.0
20,98,245.0
18,24,245.0
2,3,4.0
20,3,
20,14,15.0
13,24,123.0
2,24,123.0
2,3,123.0
20,24,123.0
20,3,15.0
18,98,4.0
13,3,15.0
18,24,15.0
2,98,15.0
18,14,123.0
13,3,78.0
18,24,78.0
2,24,78.0
20,98,4.0
18,24,4.0
18,24,245.0
13,24,78.0
2,3,245.0
18,24,78.0
13,3,15.0
2,98,15.0
20,14,78.0
18,24,
2,3,15.0
18,24,123.0
20,3,123.0
2,98,15.0
18,3,
18,3,
18,24,123.0
18,24,
18,24,4.0
20,14,4.0
20,3,15.0
18,24,78.0
18,98,4.0
2,3,245.0
2,3,15.0
18,24,123.0
2,3,123.0
20,24,245.0
18,3,123.0
2,98,245.0
2,14,4.0
20,24,15.0
18,24,78.0
2,98,
18,14,15.0
2,24,15.0
18,3,123.0
20,24,4.0
20,98,245.0
20,98,15.0
20,98,78.0
20,98,245.0
20,24,15.0
18,3,245.0
2,24,15.0
20,3,78.0
18,14,15.0
13,14,78.0
2,98,78.0
20,24,4.0
2,24,123.0
20,24,245.0
2,3,78.0
18,3,123.0
20,14,78.0
13,14,78.0
20,14,123.0
20,98,78.0
13,3,245.0
20,14,123.0
18,24,245.0
2,24,245.0
20,24,78.0
18,98,78.0
13,14,123.0
20,98,78.0
18,14,15.0
13,3,78.0
18,14,245.0
20,14,
2,98,15.0
13,98,78.0
13,14,245.0
18,24,78.0
18,98,78.0
18,24,4.0
13,3,78.0
13,24,15.0
18,3,
20,14,15.0
18,3,78.0
18,24,245.0
20,14,245.0
13,3,15.0
20,14,245.0
2,98,245.0
13,3,78.0
18,24,245.0
13,24,245.0
18,3,15.0
20,98,15.0
20,3,15.0
18,24,15.0
20,14,15.0
20,98,123.0
13,14,15.0
20,24,123.0
20,98,15.0
18,3,245.0
2,24,15.0
18,24,15.0
18,98,78.0
20,98,
2,24,15.0
13,3,123.0
20,14,15.0
2,14,
18,3,78.0
18,98,
18,24,15.0
13,24,78.0
18,3,78.0
18,3,15.0
18,14,4.0
20,98,245.0
2,14,245.0
20,98,78.0
18,14,245.0
18,3,78.0
20,24,123.0
13,14,123.0
13,3,4.0
20,98,78.0
13,24,15.0
2,24,123.0
20,24,123.0
13,14,4.0
13,98,78.0
13,98,78.0
18,3,245.0
13,14,4.0
18,98,15.0
2,14,15.0
2,14,4.0
13,14,78.0
2,3,15.0
2,3,245.0
13,14,
18,24,4.0
18,24,78.0
18,24,78.0
20,24,78.0
18,98,123.0
18,14,15.0
18,24,15.0
20,3,15.0
2,14,123.0
18,3,78.0
20,24,15.0
20,98,78.0
20,24,78.0
20,98,4.0
20,14,4.0
2,14,15.0
20,3,78.0
20,24,78.0
2,98,
20,3,78.0
20,14,15.0
20,14,245.0
20,24,15.0
13,24,78.0
18,3,245.0
20,24,78.0
18,3,78.0
2,14,4.0
18,98,78.0
20,24,4.0
20,98,123.0
18,3,
13,24,123.0
18,98,78.0
20,98,4.0
18,24,4.0
13,98,15.0
2,3,
18,98,15.0
13,24,245.0
18,3,245.0
18,14,15.0
20,3,78.0
13,24,15.0
13,3,123.0
18,98,78.0
20,24,
20,98,123.0
20,3,15.0
18,24,4.0
2,24,78.0
20,3,123.0
20,24,15.0
2,24,4.0
18,3,78.0
18,24,245.0
2,3,78.0
18,98,4.0
13,14,15.0
20,14,15.0
13,14,4.0
20,98,78.0
20,3,78.0
18,14,245.0
2,98,245.0
20,24,78.0
20,3,245.0
20,24,123.0
20,3,245.0
2,3,4.0
20,24,15.0
20,3,78.0
20,14,78.0
18,14,15.0
18,3,245.0
2,3,245.0
13,24,4.0
20,14,78.0
20,24,15.0
18,3,4.0
2,98,15.0
18,3,245.0
18,98,
20,14,78.0
20,3,15.0
18,24,78.0
18,24,15.0
13,98,15.0
20,24,123.0
13,98,
13,98,123.0
13,98,78.0
18,24,4.0
20,3,123.0
20,3,245.0
2,3,15.0
18,98,245.0
13,3,15.0
18,3,245.0
20,14,15.0
18,24,78.0
18,3,78.0
20,14,78.0
20,98,78.0
20,3,4.0
20,14,78.0
18,24,15.0
20,98,78.0
2,3,78.0
20,98,
2,24,78.0
13,3,78.0
13,3,123.0
13,24,78.0
18,98,15.0
20,24,78.0
20,98,4.0
20,3,15.0
20,24,78.0
20,3,4.0
20,98,123.0
20,24,15.0
2,98,15.0
20,24,123.0
13,98,15.0
13,14,15.0
20,3,78.0
13,3,4.0
20,24,245.0
2,98,78.0
18,98,245.0
20,14,4.0
18,24,78.0
18,3,15.0
18,3,4.0
20,98,245.0
18,14,78.0
18,3,123.0
20,98,123.0
20,24,4.0
13,24,4.0
20,24,4.0
20,3,15.0
18,14,15.0
18,3,245.0
13,98,78.0
20,14,123.0
20,24,4.0
18,98,245.0
13,98,4.0
2,14,78.0
20,98,78.0
13,24,4.0
20,3,245.0
2,98,78.0
2,24,15.0
18,3,245.0
2,3,245.0
20,14,4.0
18,3,245.0
18,24,4.0
13,14,245.0
13,3,
18,98,245.0
20,14,4.0
20,24,15.0
18,14,4.0
20,24,4.0
20,3,78.0
18,24,78.0
18,98,78.0
18,98,78.0
20,14,78.0
20,24,123.0
18,3,78.0
13,14,15.0
18,3,4.0
20,24,123.0
2,24,15.0
2,98,78.0
2,24,15.0
2,24,4.0
2,24,15.0
20,14,78.0
18,3,78.0
18,98,245.0
2,24,123.0
18,14,123.0
13,14,123.0
20,24,123.0
20,24,245.0
2,14,123.0
20,3,78.0
20,3,15.0
2,3,78.0
2,14,78.0
20,14,4.0
13,98,15.0
20,98,4.0
18,14,78.0
18,3,15.0
2,24,4.0
18,98,123.0
2,3,245.0
18,3,245.0
18,3,15.0
18,98,123.0
2,3,245.0
18,14,78.0
20,98,
20,14,4.0
20,24,4.0
20,24,
18,24,78.0
20,14,15.0
18,3,245.0
2,3,
2,24,15.0
20,14,123.0
18,14,4.0
18,24,4.0
18,3,
2,24,78.0
18,3,78.0
18,24,4.0
18,24,123.0
2,14,78.0
13,3,123.0
2,98,78.0
2,24,78.0
2,14,4.0
18,98,15.0
2,98,245.0
18,24,123.0
20,3,78.0
20,3,123.0
13,24,78.0
13,3,245.0
13,3,123.0
20,24,78.0
18,24,
20,98,78.0
20,14,245.0
13,24,4.0
2,98,245.0
13,24,245.0
2,3,245.0
2,24,78.0
20,3,15.0
18,24,4.0
2,14,245.0
20,3,15.0
13,24,123.0
20,3,78.0
13,14,245.0
2,3,78.0
20,24,78.0
20,3,123.0
18,14,78.0
20,98,123.0
2,24,4.0
18,24,245.0
20,14,
18,98,
13,24,78.0
13,3,123.0
20,3,78.0
13,3,123.0
13,14,4.0
20,3,123.0
18,14,
2,3,245.0
18,14,78.0
18,98,
18,24,123.0
13,3,123.0
2,14,15.0
13,24,123.0
2,3,245.0
2,3,78.0
13,98,123.0
2,3,
18,3,78.0
2,3,
2,24,78.0
18,24,123.0
18,3,78.0
18,3,15.0
13,3,123.0
13,3,123.0
18,24,15.0
20,24,15.0
18,3,123.0
20,14,4.0
20,14,15.0
2,98,123.0
20,98,78.0
18,3,78.0
13,3,245.0
2,24,78.0
18,98,
20,14,245.0
18,14,78.0
13,24,4.0
20,14,78.0
2,3,4.0
20,3,245.0
2,24,245.0
13,3,78.0
20,14,4.0
18,98,245.0
2,98,245.0
20,14,123.0
18,3,245.0
20,3,78.0
20,98,4.0
18,14,123.0
18,24,123.0
18,98,78.0
13,3,245.0
20,24,123.0
13,24,245.0
13,3,78.0
13,3,15.0
20,3,78.0
18,3,245.0
2,3,
18,24,4.0
2,24,4.0
18,24,123.0
18,24,78.0
18,14,15.0
18,24,4.0
18,14,78.0
2,24,78.0
13,14,15.0
20,3,245.0
2,24,78.0
13,24,245.0
20,3,
13,14,15.0
20,3,78.0
13,24,
20,3,78.0
18,3,4.0
20,14,4.0
18,3,78.0
2,3,
18,3,245.0
2,3,15.0
18,24,15.0
20,98,123.0
20,3,15.0
20,24,
2,24,
18,98,123.0
20,24,
20,3,123.0
20,3,123.0
18,24,123.0
13,98,123.0
2,14,123.0
18,3,245.0
18,3,245.0
20,14,15.0
18,3,78.0
20,14,15.0
13,98,245.0
20,24,4.0
18,3,123.0
2,14,245.0
20,24,78.0
13,98,123.0
18,14,4.0
18,14,245.0
20,98,245.0
18,3,245.0
18,3,78.0
18,98,4.0
20,24,15.0
13,24,123.0
20,24,4.0
20,14,123.0
13,14,4.0
18,24,78.0
18,14,15.0
13,24,78.0
20,98,4.0
2,3,15.0
18,3,245.0
18,24,4.0
18,98,245.0
20,24,15.0
13,24,123.0
18,14,123.0
20,98,78.0
13,3,78.0
13,14,15.0
20,98,78.0
2,24,
20,3,245.0
2,14,245.0
2,98,78.0
20,3,123.0
20,3,123.0
13,98,4.0
2,14,245.0
13,14,4.0
20,98,245.0
20,24,4.0
13,3,4.0
13,3,4.0
2,3,4.0
13,3,4.0
2,3,123.0
2,24,245.0
13,3,78.0
13,24,123.0
20,98,123.0
2,3,245.0
2,24,15.0
20,98,
13,14,78.0
2,3,
2,24,78.0
13,98,4.0
18,3,4.0
20,24,245.0
20,24,78.0
20,3,4.0
2,3,245.0
20,14,4.0
18,3,78.0
2,98,245.0
13,24,245.0
18,24,123.0
2,14,4.0
13,14,15.0
2,14,245.0
20,3,15.0
13,14,78.0
13,24,245.0
13,24,123.0
13,98,245.0
18,24,15.0
20,24,123.0
20,3,123.0
20,24,4.0
18,3,15.0
13,14,4.0
2,98,78.0
13,98,
20,3,123.0
20,3,
20,24,4.0
18,24,15.0
13,24,245.0
13,98,78.0
18,24,15.0
13,14,123.0
2,14,78.0
2,24,15.0
20,14,245.0
2,24,245.0
13,3,78.0
2,14,123.0
18,98,4.0
20,3,15.0
20,98,245.0
2,24,15.0
13,3,123.0
18,24,15.0
2,98,15.0
20,24,245.0
18,24,15.0
18,24,4.0
13,98,123.0
2,3,15.0
18,24,123.0
18,3,4.0
18,98,15.0
20,3,4.0
2,14,78.0
18,3,245.0
13,3,245.0
18,3,78.0
2,98,15.0
18,14,4.0
18,98,245.0
2,98,245.0
18,14,78.0
13,98,245.0
20,14,245.0
18,24,245.0
18,3,15.0
20,3,15.0
20,3,78.0
18,24,78.0
13,98,245.0
13,3,15.0
18,14,15.0
18,24,
18,24,78.0
13,98,123.0
20,24,4.0
20,24,4.0
20,24,15.0
18,3,15.0
13,3,
20,98,15.0
20,14,123.0
18,14,4.0
13,3,
2,98,15.0
13,3,123.0
2,24,245.0
2,14,123.0
20,24,4.0
13,14,4.0
20,98,78.0
20,24,78.0
13,14,78.0
2,3,15.0
20,3,123.0
18,24,4.0
18,24,245.0
20,98,
20,24,123.0
2,24,245.0
2,3,245.0
18,24,245.0
20,24,245.0
20,98,15.0
20,3,78.0
20,24,4.0
18,24,78.0
20,98,245.0
2,3,123.0
13,3,123.0
20,98,15.0
18,24,78.0
2,24,245.0
13,24,245.0
13,3,123.0
20,24,123.0
13,3,15.0
13,3,245.0
18,14,78.0
20,3,123.0
2,3,
2,3,
2,98,78.0
18,98,245.0
20,3,78.0
2,24,78.0
18,24,15.0
20,24,4.0
18,3,78.0
18,14,4.0
13,24,15.0
20,14,245.0
2,14,123.0
20,98,123.0
20,24,245.0
18,24,15.0
18,24,245.0
20,24,123.0
20,3,245.0
18,3,15.0
18,14,123.0
20,98,4.0
18,3,15.0
20,98,78.0
20,3,4.0
13,14,245.0
18,24,123.0
20,24,15.0
18,24,15.0
13,14,78.0
18,24,4.0
2,24,15.0
20,24,123.0
2,98,78.0
18,14,245.0
18,14,123.0
18,3,123.0
20,24,4.0
18,98,4.0
2,24,4.0
20,3,123.0
18,14,15.0
20,98,78.0
2,3,78.0
18,3,15.0
18,3,4.0
13,3,15.0
20,98,123.0
20,3,78.0
13,24,245.0
2,98,15.0
20,3,123.0
20,98,15.0
2,3,245.0
18,24,15.0
13,14,245.0
2,24,245.0
2,98,123.0
13,24,
2,24,123.0
13,24,15.0
18,98,78.0
18,24,245.0
2,3,4.0
20,14,245.0
20,14,15.0
20,98,78.0
20,3,123.0
20,3,123.0
20,24,4.0
20,14,123.0
18,3,4.0
20,24,123.0
18,3,78.0
20,3,123.0
2,3,245.0
2,98,15.0
18,3,123.0
13,24,15.0
18,24,123.0
2,3,245.0
18,3,78.0
13,98,245.0
18,14,123.0
18,24,78.0
13,98,245.0
20,3,78.0
13,24,78.0
2,3,78.0
18,24,78.0
2,24,15.0
18,3,78.0
2,3,4.0
2,98,78.0
18,98,123.0
18,3,4.0
13,14,4.0
20,24,4.0
2,24,78.0
2,3,123.0
20,3,78.0
13,3,78.0
13,3,78.0
20,98,4.0
18,24,15.0
13,14,78.0
18,24,15.0
20,14,123.0
18,14,245.0
18,14,15.0
18,3,245.0
18,24,123.0
20,3,78.0
18,3,
18,24,245.0
2,3,15.0
13,14,123.0
18,14,15.0
13,3,
2,24,123.0
13,24,4.0
20,98,15.0
13,24,
18,3,245.0
13,3,
2,24,245.0
13,24,123.0
13,98,78.0
2,3,245.0
18,98,15.0
20,3,78.0
20,3,78.0
18,3,15.0
2,98,15.0
20,3,123.0
13,3,4.0
18,24,123.0
20,14,4.0
18,14,
20,14,4.0
13,3,245.0
20,24,15.0
2,24,4.0
2,98,78.0
2,3,78.0
13,14,4.0
20,3,78.0
18,14,4.0
13,3,78.0
2,98,4.0
20,3,123.0
13,24,245.0
18,24,245.0
2,3,78.0
2,24,245.0
13,14,78.0
18,98,245.0
20,3,78.0
2,3,123.0
20,3,123.0
18,14,15.0
18,3,15.0
18,24,123.0
2,14,78.0
13,3,4.0
20,24,245.0
18,24,4.0
18,24,4.0
20,3,245.0
18,14,15.0
18,14,15.0
18,24,123.0
20,14,15.0
18,24,245.0
20,3,15.0
13,98,245.0
18,24,15.0
2,14,78.0
2,98,245.0
18,98,15.0
13,14,78.0
20,3,123.0
13,3,78.0
2,24,15.0
2,3,
2,24,245.0
2,3,15.0
20,3,123.0
18,3,78.0
20,24,123.0
18,14,245.0
20,24,245.0
18,3,4.0
20,3,78.0
18,24,123.0
20,24,245.0
13,3,245.0
20,98,123.0
2,3,
18,3,245.0
13,24,4.0
18,14,245.0
2,3,245.0
2,24,123.0
13,14,245.0
18,14,15.0
18,14,78.0
18,3,245.0
13,24,245.0
2,3,245.0
18,3,15.0
2,14,78.0
18,14,15.0
18,24,15.0
20,14,123.0
13,3,78.0
18,24,
18,14,15.0
18,3,123.0
18,14,78.0
18,14,123.0
2,14,4.0
18,3,
13,3,245.0
18,14,
18,98,245.0
18,24,78.0
2,14,123.0
18,3,245.0
13,24,78.0
2,3,245.0
18,24,245.0
20,24,
18,14,15.0
20,3,123.0
18,98,78.0
18,14,4.0
18,3,15.0
20,3,
2,24,
13,14,245.0
18,98,15.0
18,3,15.0
2,98,78.0
20,14,123.0
2,14,4.0
20,14,
