A,B,C,IB
1,10,33,0
1,10,33,1
1,10,11,0
3,100000,11,0
2,100,18,0
1,10,18,0
1,10,18,1
1,10,33,0
2,10000,11,0
2,1000,11,0
3,100000,18,0
3,100000,18,0
2,10000,33,0
1,10,18,1
3,100000,18,0
3,100000,18,1
3,100000,18,0
2,10000,33,0
3,100000,18,0
3,100000,11,1
1,10,33,0
3,100000,18,0
3,100000,11,0
3,100000,18,0
1,10,18,1
2,1000,33,0
1,10,18,0
1,10,11,1
2,1000,11,0
3,100000,18,1
3,100000,11,0
2,1000,11,0
1,10,11,0
1,10,18,0
3,100000,33,1
3,100000,18,0
2,10000,11,0
3,100000,33,0
2,10000,11,0
3,100000,33,1
1,10,33,0
3,100000,18,1
3,100000,33,0
1,10,11,1
2,10000,11,0
2,100,18,0
2,10000,33,0
1,10,11,0
1,10,33,1
3,100000,33,0
3,100000,33,0
3,100000,18,0
1,10,11,0
3,100000,33,0
1,10,18,1
1,10,11,1
1,10,11,0
2,10000,11,0
1,10,11,0
1,10,11,0
2,100,33,0
3,100000,33,1
1,10,11,1
1,10,11,0
3,100000,33,0
2,10000,11,0
1,10,11,1
1,10,11,0
2,10000,11,0
2,1000,33,0
3,100000,18,0
1,10,33,0
1,10,11,0
3,100000,11,0
3,100000,18,1
1,10,11,0
3,100000,11,1
1,10,33,1
1,10,18,0
3,100000,33,1
2,10000,33,0
2,100,18,0
1,10,33,0
1,10,11,0
1,10,11,1
3,100000,11,1
2,100,11,0
3,100000,11,1
2,100,11,0
2,100,11,0
3,100000,18,0
1,10,33,0
1,10,18,0
2,1000,18,0
3,100000,11,0
2,10000,33,0
1,10,33,0
1,10,11,1
3,100000,11,1
2,1000,33,0
2,100,11,0
1,10,11,0
3,100000,11,0
3,100000,33,0
3,100000,18,0
3,100000,11,1
2,100,18,0
1,10,11,0
2,100,18,0
3,100000,33,1
1,10,18,0
3,100000,33,0
3,100000,18,1
3,100000,11,0
1,10,18,0
1,10,18,0
3,100000,11,1
1,10,18,0
3,100000,11,1
1,10,11,0
3,100000,11,0
3,100000,33,1
3,100000,18,1
2,100,11,0
2,10000,11,0
1,10,18,0
3,100000,11,0
1,10,18,0
2,1000,33,0
1,10,11,0
1,10,18,0
1,10,11,1
1,10,33,0
3,100000,11,0
2,1000,11,0
3,100000,18,0
1,10,33,1
1,10,33,0
3,100000,11,0
3,100000,11,0
1,10,11,0
1,10,11,0
3,100000,33,0
1,10,33,0
3,100000,11,0
3,100000,18,0
3,100000,18,0
1,10,18,1
3,100000,18,1
3,100000,33,0
3,100000,18,1
3,100000,33,0
3,100000,18,1
3,100000,11,1
3,100000,11,0
3,100000,18,1
1,10,11,0
3,100000,33,0
1,10,33,0
3,100000,18,0
3,100000,18,0
1,10,11,0
1,10,11,0
3,100000,11,0
1,10,11,0
3,100000,18,0
3,100000,18,0
3,100000,11,1
2,1000,11,0
1,10,33,1
3,100000,33,0
3,100000,18,0
3,100000,11,0
1,10,18,1
1,10,11,0
2,10000,18,0
1,10,11,0
3,100000,33,1
1,10,11,0
3,100000,11,0
3,100000,11,1
3,100000,11,0
1,10,11,0
1,10,18,0
3,100000,11,1
1,10,11,1
1,10,11,1
2,100,18,0
2,1000,11,0
2,10000,11,0
2,100,11,0
2,10000,33,0
1,10,11,0
2,10000,11,0
1,10,33,0
3,100000,11,0
3,100000,18,0
2,100,33,0
1,10,11,0
3,100000,18,0
3,100000,33,1
3,100000,33,1
3,100000,11,0
3,100000,33,0
2,10000,11,0
3,100000,33,0
2,10000,11,0
2,10000,33,0
3,100000,11,0
1,10,33,1
3,100000,11,0
2,1000,33,0
3,100000,11,0
2,10000,33,0
3,100000,33,1
1,10,18,0
2,1000,11,0
3,100000,33,0
1,10,11,0
1,10,11,0
1,10,11,0
1,10,11,0
3,100000,11,1
3,100000,11,0
2,10000,11,0
1,10,11,0
3,100000,33,0
3,100000,18,0
3,100000,33,1
2,1000,11,0
1,10,33,0
2,10000,11,0
3,100000,11,0
1,10,11,1
3,100000,18,1
1,10,33,0
3,100000,18,0
3,100000,33,0
3,100000,18,1
1,10,11,0
3,100000,11,0
1,10,11,0
3,100000,33,0
2,10000,18,0
1,10,18,0
1,10,11,0
1,10,18,1
1,10,11,0
3,100000,18,1
3,100000,33,1
3,100000,18,0
2,100,33,0
3,100000,33,0
1,10,18,0
2,10000,33,0
2,10000,18,0
1,10,33,1
2,10000,18,0
3,100000,18,1
1,10,11,0
3,100000,18,1
3,100000,18,0
2,10000,18,0
1,10,11,0
3,100000,18,0
2,100,33,0
1,10,18,0
2,10000,11,0
3,100000,11,1
3,100000,18,1
1,10,33,0
1,10,11,0
1,10,11,0
3,100000,11,0
2,10000,33,0
1,10,33,0
2,100,11,0
2,10000,33,0
3,100000,18,0
2,100,11,0
3,100000,11,1
3,100000,33,0
3,100000,11,0
2,100,11,0
1,10,11,0
3,100000,33,0
1,10,33,0
3,100000,11,0
3,100000,11,1
1,10,11,0
3,100000,11,0
1,10,11,1
3,100000,18,1
1,10,11,0
1,10,11,1
2,100,33,0
3,100000,18,0
3,100000,18,0
2,10000,11,0
3,100000,33,0
1,10,18,1
1,10,18,0
1,10,33,0
3,100000,18,0
2,100,18,0
1,10,11,0
1,10,33,1
2,1000,33,0
2,10000,11,0
1,10,33,0
1,10,33,0
3,100000,33,0
3,100000,33,0
3,100000,33,1
3,100000,11,0
3,100000,11,0
2,1000,33,0
2,100,11,0
1,10,11,1
3,100000,18,0
1,10,11,0
1,10,33,0
3,100000,11,0
3,100000,18,0
3,100000,11,1
1,10,11,1
3,100000,33,1
2,100,11,0
3,100000,11,0
3,100000,18,0
2,1000,11,0
2,100,18,0
1,10,11,0
3,100000,11,0
2,10000,33,0
3,100000,33,0
1,10,18,0
1,10,33,1
1,10,18,1
3,100000,18,0
1,10,11,0
2,1000,18,0
1,10,11,0
1,10,18,1
1,10,11,0
3,100000,18,0
2,100,18,0
1,10,11,1
3,100000,33,1
3,100000,11,0
3,100000,11,0
2,1000,11,0
3,100000,11,1
1,10,33,1
2,10000,11,0
3,100000,11,1
2,10000,11,0
1,10,11,0
3,100000,18,0
2,1000,33,0
1,10,11,0
1,10,33,0
3,100000,18,0
1,10,33,1
3,100000,11,0
1,10,33,1
3,100000,11,0
1,10,33,0
3,100000,11,0
3,100000,11,0
3,100000,11,0
2,10000,18,0
2,1000,18,0
1,10,33,1
1,10,18,0
1,10,11,0
2,1000,33,0
2,1000,11,0
2,100,18,0
3,100000,33,0
1,10,33,1
3,100000,18,1
2,10000,11,0
3,100000,33,1
1,10,11,0
3,100000,11,0
1,10,11,1
2,1000,11,0
3,100000,11,1
1,10,33,0
1,10,18,0
1,10,11,0
2,10000,18,0
2,10000,33,0
1,10,11,0
3,100000,11,0
1,10,11,0
1,10,18,0
1,10,33,0
3,100000,18,0
1,10,11,1
1,10,18,0
3,100000,33,1
2,10000,11,0
1,10,11,0
2,10000,18,0
3,100000,33,1
2,1000,18,0
2,10000,18,0
2,100,11,0
3,100000,18,0
3,100000,33,0
3,100000,18,0
3,100000,18,1
1,10,33,1
1,10,33,0
2,1000,33,0
1,10,11,1
3,100000,11,0
2,10000,18,0
1,10,11,1
2,100,33,0
3,100000,33,1
1,10,11,0
2,100,18,0
1,10,18,0
1,10,18,1
1,10,18,0
2,100,33,0
1,10,11,0
3,100000,18,0
1,10,18,0
2,1000,11,0
1,10,11,1
3,100000,18,1
2,10000,11,0
3,100000,11,0
3,100000,11,1
1,10,11,0
3,100000,18,0
3,100000,11,0
1,10,33,1
1,10,33,0
3,100000,11,0
3,100000,33,0
3,100000,33,1
3,100000,11,1
3,100000,11,0
3,100000,33,0
2,100,18,0
1,10,33,0
1,10,33,1
1,10,11,0
1,10,18,1
1,10,18,0
1,10,33,0
2,100,11,0
2,10000,33,0
3,100000,11,0
3,100000,33,0
3,100000,11,0
1,10,33,0
2,10000,18,0
1,10,11,0
3,100000,33,0
3,100000,33,0
1,10,11,0
2,10000,33,0
2,10000,18,0
1,10,33,1
3,100000,18,0
1,10,33,0
3,100000,18,0
2,100,33,0
1,10,11,0
1,10,33,0
3,100000,18,0
3,100000,18,1
3,100000,11,1
2,10000,11,0
1,10,33,0
1,10,33,1
3,100000,18,0
3,100000,11,0
2,10000,18,0
1,10,33,0
1,10,33,1
3,100000,11,0
3,100000,33,1
2,1000,11,0
3,100000,18,0
2,1000,33,0
3,100000,33,0
3,100000,18,1
3,100000,33,0
2,1000,18,0
1,10,18,1
3,100000,11,0
2,1000,11,0
3,100000,11,0
3,100000,18,0
1,10,18,1
3,100000,18,0
3,100000,11,1
3,100000,33,1
1,10,11,1
1,10,33,1
1,10,18,0
1,10,11,0
3,100000,18,0
2,100,11,0
1,10,11,0
2,100,11,0
3,100000,33,1
1,10,18,1
1,10,18,1
1,10,11,1
3,100000,18,0
1,10,33,1
1,10,11,1
2,10000,11,0
1,10,11,0
3,100000,33,1
2,100,18,0
1,10,11,0
3,100000,18,0
1,10,11,0
1,10,33,0
1,10,18,0
1,10,33,0
3,100000,11,0
3,100000,18,1
3,100000,33,1
3,100000,33,0
1,10,11,0
1,10,33,0
3,100000,11,0
1,10,18,0
2,10000,11,0
3,100000,11,1
1,10,11,1
1,10,33,0
1,10,33,0
3,100000,18,0
1,10,33,0
2,1000,33,0
1,10,11,0
1,10,11,0
3,100000,11,1
1,10,11,0
3,100000,33,0
3,100000,33,0
3,100000,33,0
1,10,33,0
3,100000,11,1
1,10,11,1
3,100000,33,0
1,10,11,1
1,10,33,0
3,100000,33,0
1,10,11,0
3,100000,33,0
3,100000,33,1
3,100000,33,1
3,100000,18,0
1,10,33,1
3,100000,18,0
3,100000,33,0
1,10,11,1
2,1000,18,0
1,10,33,1
1,10,33,1
2,10000,33,0
1,10,33,0
1,10,11,0
3,100000,11,0
1,10,33,1
3,100000,11,1
1,10,18,0
3,100000,33,0
1,10,11,0
1,10,18,0
2,100,18,0
1,10,11,1
1,10,18,0
1,10,33,1
2,10000,33,0
3,100000,33,0
1,10,33,1
3,100000,18,0
2,100,11,0
3,100000,11,0
1,10,11,0
1,10,18,0
1,10,33,0
2,10000,11,0
3,100000,11,0
3,100000,11,0
1,10,18,0
2,1000,33,0
3,100000,33,0
1,10,11,1
2,10000,11,0
2,1000,11,0
3,100000,18,0
2,1000,18,0
3,100000,18,0
2,100,11,0
3,100000,18,0
3,100000,11,0
2,100,11,0
2,100,33,0
3,100000,18,0
3,100000,33,1
2,10000,11,0
1,10,11,0
3,100000,11,0
2,100,11,0
2,100,33,0
1,10,11,0
3,100000,11,0
3,100000,33,0
2,1000,11,0
1,10,11,0
3,100000,11,0
3,100000,11,0
2,10000,11,0
1,10,33,1
1,10,11,0
1,10,18,1
3,100000,18,0
3,100000,18,0
3,100000,18,1
1,10,33,1
1,10,11,0
3,100000,33,1
1,10,18,0
1,10,33,0
1,10,11,0
2,100,18,0
2,100,33,0
2,1000,11,0
3,100000,11,1
1,10,33,0
3,100000,11,0
3,100000,11,1
3,100000,11,0
3,100000,33,1
1,10,11,0
1,10,18,1
3,100000,11,0
3,100000,18,0
1,10,33,0
2,10000,18,0
2,10000,18,0
3,100000,18,0
3,100000,33,0
3,100000,11,0
3,100000,11,1
2,10000,33,0
2,100,18,0
2,1000,11,0
1,10,11,0
2,10000,18,0
2,1000,33,0
3,100000,33,1
1,10,18,0
3,100000,33,0
3,100000,18,0
2,1000,33,0
2,1000,33,0
3,100000,11,0
3,100000,11,0
3,100000,11,0
3,100000,11,0
1,10,11,0
3,100000,33,1
2,1000,33,0
3,100000,18,0
1,10,18,0
1,10,33,1
1,10,33,0
3,100000,11,1
1,10,11,1
3,100000,33,0
2,1000,18,0
1,10,11,0
1,10,11,1
3,100000,33,0
1,10,33,0
1,10,33,0
3,100000,11,1
1,10,33,0
3,100000,33,0
3,100000,33,0
3,100000,18,0
1,10,11,1
1,10,11,0
3,100000,18,0
2,100,33,0
2,1000,11,0
2,100,33,0
1,10,18,0
1,10,18,1
3,100000,33,1
1,10,18,1
1,10,33,0
1,10,18,0
1,10,11,0
1,10,33,0
2,1000,18,0
3,100000,33,1
2,10000,11,0
2,10000,11,0
2,1000,11,0
1,10,18,0
3,100000,18,0
1,10,11,1
3,100000,18,0
3,100000,33,1
1,10,18,0
3,100000,11,1
1,10,11,0
1,10,11,1
1,10,18,0
1,10,11,0
1,10,11,1
1,10,11,0
3,100000,33,0
3,100000,18,0
1,10,11,0
1,10,11,1
1,10,33,1
3,100000,33,1
1,10,11,0
3,100000,11,1
1,10,11,0
3,100000,11,0
2,100,11,0
1,10,33,1
2,10000,33,0
3,100000,11,0
2,10000,11,0
3,100000,11,0
3,100000,33,1
3,100000,18,1
1,10,11,1
2,10000,33,0
1,10,33,1
3,100000,33,0
1,10,11,0
2,10000,11,0
2,100,33,0
3,100000,11,0
3,100000,33,1
3,100000,33,0
2,1000,18,0
1,10,18,0
3,100000,18,0
3,100000,18,0
3,100000,11,0
1,10,18,0
2,1000,33,0
3,100000,18,0
3,100000,18,0
2,1000,18,0
3,100000,18,1
1,10,11,0
2,1000,11,0
3,100000,33,1
1,10,18,0
3,100000,11,0
3,100000,33,1
3,100000,11,0
1,10,33,1
2,10000,11,0
2,100,18,0
1,10,33,1
3,100000,18,0
1,10,33,1
2,100,33,0
3,100000,11,0
1,10,33,0
1,10,18,0
1,10,11,1
3,100000,18,0
1,10,18,0
1,10,11,1
1,10,33,0
2,1000,18,0
2,10000,33,0
1,10,11,1
1,10,33,0
1,10,11,0
3,100000,33,0
3,100000,18,0
3,100000,11,0
2,10000,11,0
3,100000,18,1
3,100000,11,0
2,1000,33,0
1,10,33,0
3,100000,11,0
3,100000,18,0
2,10000,11,0
3,100000,11,0
1,10,11,0
2,10000,33,0
1,10,11,0
3,100000,11,0
1,10,11,1
1,10,33,1
2,10000,33,0
1,10,33,0
2,100,18,0
2,10000,11,0
3,100000,11,0
3,100000,33,0
1,10,33,1
3,100000,11,0
2,1000,11,0
3,100000,33,1
3,100000,33,1
2,10000,11,0
1,10,11,0
3,100000,11,1
1,10,18,0
3,100000,11,0
1,10,33,0
1,10,33,0
1,10,18,1
1,10,18,0
3,100000,11,0
2,100,18,0
3,100000,18,0
3,100000,18,0
1,10,11,0
2,10000,18,0
3,100000,33,1
1,10,33,0
1,10,11,1
3,100000,11,0
1,10,33,0
2,1000,18,0
3,100000,33,0
3,100000,18,1
1,10,11,0
1,10,33,0
3,100000,33,1
1,10,33,0
2,1000,18,0
1,10,11,0
2,100,33,0
1,10,18,0
1,10,33,1
3,100000,11,0
3,100000,11,0
1,10,18,0
3,100000,11,1
3,100000,11,0
3,100000,18,1
3,100000,11,0
1,10,33,1
3,100000,18,0
3,100000,18,0
1,10,11,0
3,100000,11,1
2,10000,18,0
1,10,11,1
3,100000,33,0
1,10,18,1
2,100,18,0
3,100000,18,0
3,100000,11,1
3,100000,11,0
3,100000,33,0
1,10,11,1
2,10000,33,0
3,100000,11,1
1,10,33,0
1,10,18,0
3,100000,18,0
2,1000,11,0
2,10000,11,0
3,100000,18,0
1,10,18,0
3,100000,11,1
3,100000,18,1
1,10,11,0
1,10,18,0
3,100000,33,0
3,100000,18,0
3,100000,33,0
2,1000,11,0
3,100000,11,1
3,100000,11,1
1,10,33,0
2,100,33,0
3,100000,11,1
2,1000,18,0
3,100000,33,0
2,1000,18,0
3,100000,18,0
2,10000,18,0
1,10,18,0
1,10,33,1
2,100,11,0
2,1000,11,0
3,100000,11,1
3,100000,11,0
3,100000,18,0
2,1000,33,0
3,100000,33,0
1,10,18,1
2,1000,33,0
2,100,18,0
1,10,33,0
1,10,11,0
3,100000,11,0
3,100000,33,0
3,100000,11,0
3,100000,18,0
1,10,18,0
3,100000,18,1
2,1000,33,0
1,10,18,0
2,1000,18,0
2,1000,18,0
1,10,18,1
2,1000,11,0
1,10,33,0
1,10,18,0
3,100000,11,0
1,10,33,1
1,10,18,1
2,1000,11,0
2,10000,18,0
1,10,18,0
2,100,11,0
3,100000,33,0
1,10,33,0
3,100000,33,1
1,10,33,0
3,100000,18,0
1,10,18,0
3,100000,11,0
1,10,18,0
3,100000,18,0
2,100,11,0
3,100000,11,0
1,10,11,1
1,10,11,0
1,10,18,1
3,100000,18,1
2,1000,11,0
1,10,11,0
1,10,11,0
3,100000,33,0
1,10,11,0
3,100000,18,0
3,100000,33,1
1,10,18,0
1,10,33,0
1,10,18,1
1,10,18,0
1,10,11,0
3,100000,11,0
3,100000,33,1
1,10,11,1
2,1000,33,0
1,10,11,1
3,100000,11,0
3,100000,11,1
2,10000,18,0
1,10,33,0
1,10,18,0
1,10,11,0
3,100000,11,1
3,100000,11,1
3,100000,33,1
2,10000,18,0
3,100000,11,1
1,10,33,0
1,10,11,0
1,10,33,0
3,100000,11,0
1,10,11,1
1,10,33,0
1,10,33,0
1,10,18,0
1,10,33,0
1,10,11,0
1,10,11,0
1,10,18,1
1,10,33,0
1,10,18,0
3,100000,18,0
2,10000,33,0
3,100000,18,0
3,100000,33,0
2,100,11,0
1,10,18,0
2,100,33,0
1,10,11,0
1,10,18,1
3,100000,11,0
2,10000,33,0
3,100000,18,0
3,100000,11,0
1,10,18,1
3,100000,11,0
3,100000,33,1
1,10,33,0
3,100000,11,0
3,100000,11,1
3,100000,33,0
1,10,18,1
3,100000,18,1
3,100000,11,1
3,100000,33,0
2,10000,11,0
3,100000,11,1
3,100000,11,1
2,10000,33,0
1,10,18,0
1,10,33,0
3,100000,11,0
3,100000,18,0
1,10,11,0
1,10,18,0
2,100,33,0
1,10,11,1
3,100000,18,1
2,100,11,0
3,100000,11,0
1,10,33,0
3,100000,11,0
3,100000,33,1
2,100,33,0
1,10,18,0
3,100000,18,1
2,10000,18,0
2,10000,11,0
3,100000,18,1
2,1000,33,0
3,100000,11,1
3,100000,33,0
3,100000,33,0
1,10,11,0
1,10,18,0
1,10,11,0
1,10,11,1
2,100,11,0
3,100000,18,1
2,100,33,0
1,10,18,0
3,100000,18,0
3,100000,33,1
2,1000,11,0
1,10,18,0
1,10,33,0
3,100000,11,1
1,10,18,0
1,10,18,0
3,100000,11,0
3,100000,11,1
3,100000,11,0
1,10,33,0
1,10,11,0
1,10,18,1
1,10,18,0
1,10,33,0
3,100000,18,0
1,10,33,0
1,10,11,0
1,10,18,0
3,100000,18,0
1,10,11,0
3,100000,18,0
1,10,11,1
3,100000,18,0
2,10000,18,0
3,100000,11,0
1,10,18,1
2,100,33,0
3,100000,11,0
2,10000,33,0
2,100,11,0
3,100000,18,1
1,10,18,1
3,100000,18,1
2,100,33,0
2,10000,33,0
3,100000,11,0
3,100000,11,1
1,10,18,0
2,10000,18,0
3,100000,18,0
3,100000,11,0
2,100,33,0
3,100000,11,0
2,1000,18,0
3,100000,11,0
2,10000,33,0
2,10000,33,0
1,10,11,1
1,10,11,0
1,10,11,0
3,100000,11,0
3,100000,11,0
1,10,11,0
3,100000,11,1
1,10,11,0
1,10,18,0
1,10,18,0
1,10,33,0
1,10,11,0
2,1000,18,0
2,100,33,0
3,100000,33,0
2,10000,11,0
2,10000,18,0
3,100000,11,1
1,10,11,0
2,10000,33,0
3,100000,18,1
2,10000,11,0
3,100000,18,1
3,100000,18,0
1,10,11,0
3,100000,18,0
3,100000,11,1
2,10000,11,0
3,100000,11,1
3,100000,18,1
1,10,33,0
3,100000,11,0
1,10,33,0
1,10,11,1
1,10,11,1
3,100000,11,1
1,10,33,0
3,100000,33,0
2,100,33,0
1,10,33,0
3,100000,33,0
1,10,11,1
1,10,18,1
3,100000,11,0
3,100000,33,0
1,10,11,1
3,100000,11,1
1,10,33,0
1,10,33,0
3,100000,18,0
1,10,18,0
2,100,33,0
3,100000,11,0
3,100000,33,0
1,10,11,0
3,100000,33,0
3,100000,11,0
2,10000,33,0
2,1000,18,0
2,100,33,0
2,100,18,0
2,10000,11,0
3,100000,11,1
1,10,33,1
3,100000,11,1
3,100000,33,0
3,100000,18,1
3,100000,33,1
1,10,11,0
3,100000,18,0
1,10,33,1
2,100,33,0
3,100000,33,1
3,100000,11,1
3,100000,11,0
1,10,33,0
1,10,18,0
2,100,11,0
3,100000,11,1
3,100000,11,1
2,1000,11,0
1,10,18,0
3,100000,11,0
2,10000,18,0
1,10,11,0
1,10,33,0
2,1000,11,0
3,100000,11,0
1,10,11,0
3,100000,33,0
1,10,11,0
3,100000,11,0
1,10,33,1
3,100000,11,0
3,100000,11,1
2,10000,11,0
3,100000,33,0
1,10,11,0
3,100000,33,0
1,10,33,0
3,100000,33,1
2,10000,18,0
3,100000,33,0
3,100000,11,0
3,100000,33,0
2,10000,33,0
1,10,11,1
3,100000,18,1
3,100000,33,1
1,10,11,0
2,1000,11,0
3,100000,11,0
1,10,11,0
3,100000,18,0
1,10,11,1
3,100000,11,1
1,10,18,0
3,100000,11,1
3,100000,33,0
1,10,11,0
1,10,33,0
1,10,11,1
1,10,33,0
1,10,18,1
3,100000,33,1
3,100000,18,1
2,10000,18,0
1,10,18,0
1,10,11,0
1,10,11,1
2,10000,33,0
3,100000,33,1
1,10,11,1
1,10,11,0
3,100000,33,0
3,100000,11,0
1,10,11,1
3,100000,11,0
2,10000,11,0
2,1000,11,0
3,100000,33,0
3,100000,18,0
1,10,33,0
1,10,33,0
1,10,18,0
3,100000,18,0
1,10,33,0
3,100000,33,0
3,100000,11,1
2,100,11,0
3,100000,11,0
2,10000,11,0
2,1000,18,0
1,10,11,0
1,10,33,0
3,100000,11,1
3,100000,11,0
3,100000,33,1
3,100000,33,1
3,100000,33,0
1,10,33,1
3,100000,11,1
3,100000,18,1
2,1000,33,0
2,100,11,0
3,100000,11,1
1,10,11,0
2,100,18,0
2,10000,33,0
3,100000,33,0
2,10000,33,0
1,10,11,0
1,10,11,0
1,10,33,1
1,10,18,0
3,100000,33,0
1,10,33,1
1,10,33,1
3,100000,11,0
3,100000,11,1
3,100000,18,1
1,10,33,1
3,100000,11,0
1,10,11,0
2,10000,33,0
2,100,18,0
3,100000,11,0
1,10,11,0
1,10,18,0
1,10,11,0
2,10000,11,0
3,100000,11,1
3,100000,33,0
2,10000,33,0
3,100000,18,1
3,100000,11,0
2,100,33,0
3,100000,11,0
2,10000,18,0
1,10,33,0
1,10,33,1
2,10000,11,0
2,1000,11,0
1,10,18,0
2,100,33,0
2,10000,11,0
3,100000,11,0
3,100000,18,0
3,100000,11,1
1,10,18,0
1,10,18,1
3,100000,11,0
1,10,11,0
3,100000,33,1
1,10,33,0
3,100000,11,0
3,100000,33,0
3,100000,33,0
1,10,11,0
1,10,11,0
3,100000,11,1
3,100000,11,0
1,10,33,1
2,1000,18,0
1,10,33,0
1,10,18,0
1,10,11,0
1,10,18,0
3,100000,33,0
3,100000,18,0
1,10,18,0
3,100000,33,0
1,10,33,1
1,10,18,0
1,10,33,0
3,100000,11,1
3,100000,33,0
1,10,11,1
1,10,11,1
2,10000,11,0
2,100,18,0
1,10,33,1
3,100000,11,1
3,100000,33,0
1,10,11,0
3,100000,11,0
1,10,18,0
3,100000,18,1
3,100000,18,0
1,10,11,0
1,10,11,1
2,100,18,0
2,10000,11,0
2,100,11,0
2,10000,11,0
1,10,11,1
1,10,11,0
1,10,18,0
1,10,18,0
2,10000,33,0
1,10,18,1
2,100,18,0
3,100000,11,0
3,100000,11,1
1,10,18,1
1,10,18,0
3,100000,11,1
3,100000,18,1
1,10,11,0
1,10,18,0
3,100000,18,0
1,10,11,1
1,10,18,0
3,100000,33,0
1,10,33,1
3,100000,11,1
1,10,11,0
2,10000,11,0
1,10,33,1
3,100000,18,0
1,10,11,0
3,100000,33,1
3,100000,11,1
3,100000,33,1
2,1000,11,0
3,100000,18,1
1,10,11,0
3,100000,11,0
3,100000,33,0
2,100,11,0
3,100000,33,1
3,100000,11,0
3,100000,11,0
1,10,33,0
1,10,33,0
3,100000,33,0
3,100000,11,1
3,100000,11,0
2,10000,11,0
1,10,33,0
3,100000,11,0
3,100000,11,0
1,10,18,1
1,10,18,1
2,1000,11,0
1,10,11,0
3,100000,11,0
3,100000,33,0
3,100000,18,0
3,100000,18,1
2,100,18,0
3,100000,18,1
1,10,18,0
2,10000,33,0
2,10000,33,0
3,100000,33,0
3,100000,33,1
1,10,33,0
2,10000,18,0
1,10,18,0
1,10,18,0
2,1000,11,0
3,100000,11,0
3,100000,33,1
3,100000,11,0
1,10,33,0
3,100000,33,1
1,10,33,0
3,100000,11,1
2,10000,33,0
3,100000,11,1
3,100000,18,1
1,10,11,1
1,10,18,0
1,10,33,0
3,100000,18,0
3,100000,33,1
3,100000,18,0
2,100,33,0
2,10000,11,0
3,100000,18,0
1,10,11,0
3,100000,33,0
2,1000,11,0
1,10,18,0
3,100000,33,0
3,100000,11,0
2,1000,18,0
3,100000,11,1
1,10,11,0
1,10,33,0
3,100000,11,0
1,10,33,0
1,10,11,0
2,1000,33,0
3,100000,33,0
1,10,18,0
1,10,11,1
1,10,11,0
2,1000,33,0
1,10,11,0
3,100000,33,1
1,10,33,0
3,100000,33,1
3,100000,11,0
2,1000,18,0
1,10,33,0
1,10,33,0
3,100000,18,0
3,100000,33,0
1,10,18,1
3,100000,33,0
1,10,33,0
3,100000,11,0
1,10,33,0
1,10,33,0
1,10,33,0
3,100000,11,0
1,10,33,1
1,10,11,0
1,10,18,1
1,10,33,1
3,100000,11,0
1,10,11,0
3,100000,18,0
2,1000,33,0
3,100000,11,0
3,100000,18,0
1,10,11,0
1,10,18,0
1,10,11,1
1,10,33,0
1,10,18,1
3,100000,11,1
2,10000,11,0
1,10,11,0
3,100000,18,1
1,10,11,1
3,100000,11,1
1,10,33,0
1,10,18,0
1,10,33,0
1,10,18,0
3,100000,18,1
2,1000,11,0
1,10,11,0
3,100000,11,0
3,100000,18,0
3,100000,11,0
1,10,33,0
3,100000,33,0
1,10,11,1
1,10,11,1
3,100000,33,1
1,10,18,1
1,10,18,0
3,100000,33,0
2,100,18,0
3,100000,11,0
3,100000,33,0
3,100000,33,0
1,10,18,1
1,10,11,0
3,100000,11,1
2,100,11,0
3,100000,11,0
1,10,11,1
1,10,33,1
3,100000,18,1
1,10,18,0
3,100000,11,1
1,10,33,0
3,100000,18,0
1,10,33,1
1,10,33,0
1,10,33,1
1,10,18,0
1,10,18,0
2,10000,33,0
3,100000,11,1
1,10,11,1
3,100000,18,1
3,100000,18,0
3,100000,18,1
2,1000,11,0
3,100000,18,1
1,10,11,0
1,10,18,1
3,100000,11,1
1,10,11,0
2,1000,11,0
3,100000,33,1
1,10,18,0
3,100000,11,1
1,10,33,0
1,10,18,1
3,100000,11,0
1,10,11,0
3,100000,11,1
2,100,18,0
1,10,33,1
2,1000,33,0
3,100000,11,0
2,100,18,0
3,100000,11,1
1,10,18,1
1,10,33,1
1,10,11,1
1,10,18,0
2,100,18,0
3,100000,33,0
3,100000,33,0
1,10,18,0
1,10,11,1
1,10,11,1
1,10,18,0
2,10000,33,0
3,100000,33,1
1,10,11,0
1,10,33,1
1,10,33,0
2,10000,18,0
1,10,11,1
2,10000,33,0
2,10000,18,0
1,10,11,0
1,10,33,0
1,10,18,1
1,10,11,0
3,100000,18,1
3,100000,11,1
3,100000,18,0
1,10,18,0
3,100000,11,0
3,100000,18,0
3,100000,33,0
3,100000,11,0
3,100000,33,1
1,10,33,0
3,100000,11,1
3,100000,11,0
3,100000,11,0
1,10,33,0
1,10,33,1
3,100000,11,1
1,10,18,0
3,100000,33,1
3,100000,33,0
3,100000,18,0
1,10,18,0
3,100000,18,1
3,100000,18,0
1,10,18,1
3,100000,18,1
2,100,33,0
3,100000,11,0
2,10000,33,0
3,100000,18,0
2,100,11,0
2,10000,33,0
2,10000,11,0
1,10,18,0
3,100000,33,0
2,10000,11,0
3,100000,11,0
2,1000,18,0
1,10,11,1
1,10,11,0
3,100000,11,0
1,10,33,1
